trip_id,arrival_time,departure_time,stop_id,stop_sequence
L254013_F_19,10:31:29,10:31:29,GUETAR_EL_AYCH,2
L254013_B_19,10:30:00,10:30:00,GUETAR_EL_AYCH,1
L254013_B_19,10:31:29,10:31:29,KHROUB,2
L254013_F_20,10:45:00,10:45:00,KHROUB,1
L254013_F_20,10:46:29,10:46:29,GUETAR_EL_AYCH,2
L254013_B_20,10:45:00,10:45:00,GUETAR_EL_AYCH,1
L254013_B_20,10:46:29,10:46:29,KHROUB,2
L254013_F_21,11:00:00,11:00:00,KHROUB,1
L254013_F_21,11:01:29,11:01:29,GUETAR_EL_AYCH,2
L254013_B_21,11:00:00,11:00:00,GUETAR_EL_AYCH,1
L254013_B_21,11:01:29,11:01:29,KHROUB,2
L254013_F_22,11:15:00,11:15:00,KHROUB,1
L254013_F_22,11:16:29,11:16:29,GUETAR_EL_AYCH,2
L254013_B_22,11:15:00,11:15:00,GUETAR_EL_AYCH,1
L254013_B_22,11:16:29,11:16:29,KHROUB,2
L254013_F_23,11:30:00,11:30:00,KHROUB,1
L254013_F_23,11:31:29,11:31:29,GUETAR_EL_AYCH,2
L254013_B_23,11:30:00,11:30:00,GUETAR_EL_AYCH,1
L254013_B_23,11:31:29,11:31:29,KHROUB,2
L254013_F_24,11:45:00,11:45:00,KHROUB,1
L254013_F_24,11:46:29,11:46:29,GUETAR_EL_AYCH,2
L254013_B_24,11:45:00,11:45:00,GUETAR_EL_AYCH,1
L254013_B_24,11:46:29,11:46:29,KHROUB,2
L254013_F_25,12:00:00,12:00:00,KHROUB,1
L254013_F_25,12:01:29,12:01:29,GUETAR_EL_AYCH,2
L254013_B_25,12:00:00,12:00:00,GUETAR_EL_AYCH,1
L254013_B_25,12:01:29,12:01:29,KHROUB,2
L254013_F_26,12:15:00,12:15:00,KHROUB,1
L254013_F_26,12:16:29,12:16:29,GUETAR_EL_AYCH,2
L254013_B_26,12:15:00,12:15:00,GUETAR_EL_AYCH,1
L254013_B_26,12:16:29,12:16:29,KHROUB,2
L254013_F_27,12:30:00,12:30:00,KHROUB,1
L254013_F_27,12:31:29,12:31:29,GUETAR_EL_AYCH,2
L254013_B_27,12:30:00,12:30:00,GUETAR_EL_AYCH,1
L254013_B_27,12:31:29,12:31:29,KHROUB,2
L254013_F_28,12:45:00,12:45:00,KHROUB,1
L254013_F_28,12:46:29,12:46:29,GUETAR_EL_AYCH,2
L254013_B_28,12:45:00,12:45:00,GUETAR_EL_AYCH,1
L254013_B_28,12:46:29,12:46:29,KHROUB,2
L254013_F_29,13:00:00,13:00:00,KHROUB,1
L254013_F_29,13:01:29,13:01:29,GUETAR_EL_AYCH,2
L254013_B_29,13:00:00,13:00:00,GUETAR_EL_AYCH,1
L254013_B_29,13:01:29,13:01:29,KHROUB,2
L254013_F_30,13:15:00,13:15:00,KHROUB,1
L254013_F_30,13:16:29,13:16:29,GUETAR_EL_AYCH,2
L254013_B_30,13:15:00,13:15:00,GUETAR_EL_AYCH,1
L254013_B_30,13:16:29,13:16:29,KHROUB,2
L254013_F_31,13:30:00,13:30:00,KHROUB,1
L254013_F_31,13:31:29,13:31:29,GUETAR_EL_AYCH,2
L254013_B_31,13:30:00,13:30:00,GUETAR_EL_AYCH,1
L254013_B_31,13:31:29,13:31:29,KHROUB,2
L254013_F_32,13:45:00,13:45:00,KHROUB,1
L254013_F_32,13:46:29,13:46:29,GUETAR_EL_AYCH,2
L254013_B_32,13:45:00,13:45:00,GUETAR_EL_AYCH,1
L254013_B_32,13:46:29,13:46:29,KHROUB,2
L254013_F_33,14:00:00,14:00:00,KHROUB,1
L254013_F_33,14:01:29,14:01:29,GUETAR_EL_AYCH,2
L254013_B_33,14:00:00,14:00:00,GUETAR_EL_AYCH,1
L254013_B_33,14:01:29,14:01:29,KHROUB,2
L254013_F_34,14:15:00,14:15:00,KHROUB,1
L254013_F_34,14:16:29,14:16:29,GUETAR_EL_AYCH,2
L254013_B_34,14:15:00,14:15:00,GUETAR_EL_AYCH,1
L254013_B_34,14:16:29,14:16:29,KHROUB,2
L254013_F_35,14:30:00,14:30:00,KHROUB,1
L254013_F_35,14:31:29,14:31:29,GUETAR_EL_AYCH,2
L254013_B_35,14:30:00,14:30:00,GUETAR_EL_AYCH,1
L254013_B_35,14:31:29,14:31:29,KHROUB,2
L254013_F_36,14:45:00,14:45:00,KHROUB,1
L254013_F_36,14:46:29,14:46:29,GUETAR_EL_AYCH,2
L254013_B_36,14:45:00,14:45:00,GUETAR_EL_AYCH,1
L254013_B_36,14:46:29,14:46:29,KHROUB,2
L254013_F_37,15:00:00,15:00:00,KHROUB,1
L254013_F_37,15:01:29,15:01:29,GUETAR_EL_AYCH,2
L254013_B_37,15:00:00,15:00:00,GUETAR_EL_AYCH,1
L254013_B_37,15:01:29,15:01:29,KHROUB,2
L254013_F_38,15:15:00,15:15:00,KHROUB,1
L254013_F_38,15:16:29,15:16:29,GUETAR_EL_AYCH,2
L254013_B_38,15:15:00,15:15:00,GUETAR_EL_AYCH,1
L254013_B_38,15:16:29,15:16:29,KHROUB,2
L254013_F_39,15:30:00,15:30:00,KHROUB,1
L254013_F_39,15:31:29,15:31:29,GUETAR_EL_AYCH,2
L254013_B_39,15:30:00,15:30:00,GUETAR_EL_AYCH,1
L254013_B_39,15:31:29,15:31:29,KHROUB,2
L254013_F_40,15:45:00,15:45:00,KHROUB,1
L254013_F_40,15:46:29,15:46:29,GUETAR_EL_AYCH,2
L254013_B_40,15:45:00,15:45:00,GUETAR_EL_AYCH,1
L254013_B_40,15:46:29,15:46:29,KHROUB,2
L254013_F_41,16:00:00,16:00:00,KHROUB,1
L254013_F_41,16:01:29,16:01:29,GUETAR_EL_AYCH,2
L254013_B_41,16:00:00,16:00:00,GUETAR_EL_AYCH,1
L254013_B_41,16:01:29,16:01:29,KHROUB,2
L254013_F_42,16:15:00,16:15:00,KHROUB,1
L254013_F_42,16:16:29,16:16:29,GUETAR_EL_AYCH,2
L254013_B_42,16:15:00,16:15:00,GUETAR_EL_AYCH,1
L254013_B_42,16:16:29,16:16:29,KHROUB,2
L254013_F_43,16:30:00,16:30:00,KHROUB,1
L254013_F_43,16:31:29,16:31:29,GUETAR_EL_AYCH,2
L254013_B_43,16:30:00,16:30:00,GUETAR_EL_AYCH,1
L254013_B_43,16:31:29,16:31:29,KHROUB,2
L254013_F_44,16:45:00,16:45:00,KHROUB,1
L254013_F_44,16:46:29,16:46:29,GUETAR_EL_AYCH,2
L254013_B_44,16:45:00,16:45:00,GUETAR_EL_AYCH,1
L254013_B_44,16:46:29,16:46:29,KHROUB,2
L254013_F_45,17:00:00,17:00:00,KHROUB,1
L254013_F_45,17:01:29,17:01:29,GUETAR_EL_AYCH,2
L254013_B_45,17:00:00,17:00:00,GUETAR_EL_AYCH,1
L254013_B_45,17:01:29,17:01:29,KHROUB,2
L254013_F_46,17:15:00,17:15:00,KHROUB,1
L254013_F_46,17:16:29,17:16:29,GUETAR_EL_AYCH,2
L254013_B_46,17:15:00,17:15:00,GUETAR_EL_AYCH,1
L254013_B_46,17:16:29,17:16:29,KHROUB,2
L254013_F_47,17:30:00,17:30:00,KHROUB,1
L254013_F_47,17:31:29,17:31:29,GUETAR_EL_AYCH,2
L254013_B_47,17:30:00,17:30:00,GUETAR_EL_AYCH,1
L254013_B_47,17:31:29,17:31:29,KHROUB,2
L254013_F_48,17:45:00,17:45:00,KHROUB,1
L254013_F_48,17:46:29,17:46:29,GUETAR_EL_AYCH,2
L254013_B_48,17:45:00,17:45:00,GUETAR_EL_AYCH,1
L254013_B_48,17:46:29,17:46:29,KHROUB,2
L254013_F_49,18:00:00,18:00:00,KHROUB,1
L254013_F_49,18:01:29,18:01:29,GUETAR_EL_AYCH,2
L254013_B_49,18:00:00,18:00:00,GUETAR_EL_AYCH,1
L254013_B_49,18:01:29,18:01:29,KHROUB,2
L254013_F_50,18:15:00,18:15:00,KHROUB,1
L254013_F_50,18:16:29,18:16:29,GUETAR_EL_AYCH,2
L254013_B_50,18:15:00,18:15:00,GUETAR_EL_AYCH,1
L254013_B_50,18:16:29,18:16:29,KHROUB,2
L254013_F_51,18:30:00,18:30:00,KHROUB,1
L254013_F_51,18:31:29,18:31:29,GUETAR_EL_AYCH,2
L254013_B_51,18:30:00,18:30:00,GUETAR_EL_AYCH,1
L254013_B_51,18:31:29,18:31:29,KHROUB,2
L254013_F_52,18:45:00,18:45:00,KHROUB,1
L254013_F_52,18:46:29,18:46:29,GUETAR_EL_AYCH,2
L254013_B_52,18:45:00,18:45:00,GUETAR_EL_AYCH,1
L254013_B_52,18:46:29,18:46:29,KHROUB,2
L254013_F_53,19:00:00,19:00:00,KHROUB,1
L254013_F_53,19:01:29,19:01:29,GUETAR_EL_AYCH,2
L254013_B_53,19:00:00,19:00:00,GUETAR_EL_AYCH,1
L254013_B_53,19:01:29,19:01:29,KHROUB,2
L254013_F_54,19:15:00,19:15:00,KHROUB,1
L254013_F_54,19:16:29,19:16:29,GUETAR_EL_AYCH,2
L254013_B_54,19:15:00,19:15:00,GUETAR_EL_AYCH,1
L254013_B_54,19:16:29,19:16:29,KHROUB,2
L254013_F_55,19:30:00,19:30:00,KHROUB,1
L254013_F_55,19:31:29,19:31:29,GUETAR_EL_AYCH,2
L254013_B_55,19:30:00,19:30:00,GUETAR_EL_AYCH,1
L254013_B_55,19:31:29,19:31:29,KHROUB,2
L254013_F_56,19:45:00,19:45:00,KHROUB,1
L254013_F_56,19:46:29,19:46:29,GUETAR_EL_AYCH,2
L254013_B_56,19:45:00,19:45:00,GUETAR_EL_AYCH,1
L254013_B_56,19:46:29,19:46:29,KHROUB,2
L 254015_F_1,06:00:00,06:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_1,06:03:19,06:03:19,MIHOUBI,2
L 254015_B_1,06:00:00,06:00:00,MIHOUBI,1
L 254015_B_1,06:03:19,06:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_2,06:15:00,06:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_2,06:18:19,06:18:19,MIHOUBI,2
L 254015_B_2,06:15:00,06:15:00,MIHOUBI,1
L 254015_B_2,06:18:19,06:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_3,06:30:00,06:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_3,06:33:19,06:33:19,MIHOUBI,2
L 254015_B_3,06:30:00,06:30:00,MIHOUBI,1
L 254015_B_3,06:33:19,06:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_4,06:45:00,06:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_4,06:48:19,06:48:19,MIHOUBI,2
L 254015_B_4,06:45:00,06:45:00,MIHOUBI,1
L 254015_B_4,06:48:19,06:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_5,07:00:00,07:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_5,07:03:19,07:03:19,MIHOUBI,2
L 254015_B_5,07:00:00,07:00:00,MIHOUBI,1
L 254015_B_5,07:03:19,07:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_6,07:15:00,07:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_6,07:18:19,07:18:19,MIHOUBI,2
L 254015_B_6,07:15:00,07:15:00,MIHOUBI,1
L 254015_B_6,07:18:19,07:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_7,07:30:00,07:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_7,07:33:19,07:33:19,MIHOUBI,2
L 254015_B_7,07:30:00,07:30:00,MIHOUBI,1
L 254015_B_7,07:33:19,07:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_8,07:45:00,07:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_8,07:48:19,07:48:19,MIHOUBI,2
L 254015_B_8,07:45:00,07:45:00,MIHOUBI,1
L 254015_B_8,07:48:19,07:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_9,08:00:00,08:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_9,08:03:19,08:03:19,MIHOUBI,2
L 254015_B_9,08:00:00,08:00:00,MIHOUBI,1
L 254015_B_9,08:03:19,08:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_10,08:15:00,08:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_10,08:18:19,08:18:19,MIHOUBI,2
L 254015_B_10,08:15:00,08:15:00,MIHOUBI,1
L 254015_B_10,08:18:19,08:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_11,08:30:00,08:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_11,08:33:19,08:33:19,MIHOUBI,2
L 254015_B_11,08:30:00,08:30:00,MIHOUBI,1
L 254015_B_11,08:33:19,08:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_12,08:45:00,08:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_12,08:48:19,08:48:19,MIHOUBI,2
L 254015_B_12,08:45:00,08:45:00,MIHOUBI,1
L 254015_B_12,08:48:19,08:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_13,09:00:00,09:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_13,09:03:19,09:03:19,MIHOUBI,2
L 254015_B_13,09:00:00,09:00:00,MIHOUBI,1
L 254015_B_13,09:03:19,09:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_14,09:15:00,09:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_14,09:18:19,09:18:19,MIHOUBI,2
L 254015_B_14,09:15:00,09:15:00,MIHOUBI,1
L 254015_B_14,09:18:19,09:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_15,09:30:00,09:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_15,09:33:19,09:33:19,MIHOUBI,2
L 254015_B_15,09:30:00,09:30:00,MIHOUBI,1
L 254015_B_15,09:33:19,09:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_16,09:45:00,09:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_16,09:48:19,09:48:19,MIHOUBI,2
L 254015_B_16,09:45:00,09:45:00,MIHOUBI,1
L 254015_B_16,09:48:19,09:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_17,10:00:00,10:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_17,10:03:19,10:03:19,MIHOUBI,2
L 254015_B_17,10:00:00,10:00:00,MIHOUBI,1
L 254015_B_17,10:03:19,10:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_18,10:15:00,10:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_18,10:18:19,10:18:19,MIHOUBI,2
L 254015_B_18,10:15:00,10:15:00,MIHOUBI,1
L 254015_B_18,10:18:19,10:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_19,10:30:00,10:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_19,10:33:19,10:33:19,MIHOUBI,2
L 254015_B_19,10:30:00,10:30:00,MIHOUBI,1
L 254015_B_19,10:33:19,10:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_20,10:45:00,10:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_20,10:48:19,10:48:19,MIHOUBI,2
L 254015_B_20,10:45:00,10:45:00,MIHOUBI,1
L 254015_B_20,10:48:19,10:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_21,11:00:00,11:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_21,11:03:19,11:03:19,MIHOUBI,2
L 254015_B_21,11:00:00,11:00:00,MIHOUBI,1
L 254015_B_21,11:03:19,11:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_22,11:15:00,11:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_22,11:18:19,11:18:19,MIHOUBI,2
L 254015_B_22,11:15:00,11:15:00,MIHOUBI,1
L 254015_B_22,11:18:19,11:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_23,11:30:00,11:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_23,11:33:19,11:33:19,MIHOUBI,2
L 254015_B_23,11:30:00,11:30:00,MIHOUBI,1
L 254015_B_23,11:33:19,11:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_24,11:45:00,11:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_24,11:48:19,11:48:19,MIHOUBI,2
L 254015_B_24,11:45:00,11:45:00,MIHOUBI,1
L 254015_B_24,11:48:19,11:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_25,12:00:00,12:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_25,12:03:19,12:03:19,MIHOUBI,2
L 254015_B_25,12:00:00,12:00:00,MIHOUBI,1
L 254015_B_25,12:03:19,12:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_26,12:15:00,12:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_26,12:18:19,12:18:19,MIHOUBI,2
L 254015_B_26,12:15:00,12:15:00,MIHOUBI,1
L 254015_B_26,12:18:19,12:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_27,12:30:00,12:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_27,12:33:19,12:33:19,MIHOUBI,2
L 254015_B_27,12:30:00,12:30:00,MIHOUBI,1
L 254015_B_27,12:33:19,12:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_28,12:45:00,12:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_28,12:48:19,12:48:19,MIHOUBI,2
L 254015_B_28,12:45:00,12:45:00,MIHOUBI,1
L 254015_B_28,12:48:19,12:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_29,13:00:00,13:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_29,13:03:19,13:03:19,MIHOUBI,2
L 254015_B_29,13:00:00,13:00:00,MIHOUBI,1
L 254015_B_29,13:03:19,13:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_30,13:15:00,13:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_30,13:18:19,13:18:19,MIHOUBI,2
L 254015_B_30,13:15:00,13:15:00,MIHOUBI,1
L 254015_B_30,13:18:19,13:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_31,13:30:00,13:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_31,13:33:19,13:33:19,MIHOUBI,2
L 254015_B_31,13:30:00,13:30:00,MIHOUBI,1
L 254015_B_31,13:33:19,13:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_32,13:45:00,13:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_32,13:48:19,13:48:19,MIHOUBI,2
L 254015_B_32,13:45:00,13:45:00,MIHOUBI,1
L 254015_B_32,13:48:19,13:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_33,14:00:00,14:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_33,14:03:19,14:03:19,MIHOUBI,2
L 254015_B_33,14:00:00,14:00:00,MIHOUBI,1
L 254015_B_33,14:03:19,14:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_34,14:15:00,14:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_34,14:18:19,14:18:19,MIHOUBI,2
L 254015_B_34,14:15:00,14:15:00,MIHOUBI,1
L 254015_B_34,14:18:19,14:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_35,14:30:00,14:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_35,14:33:19,14:33:19,MIHOUBI,2
L 254015_B_35,14:30:00,14:30:00,MIHOUBI,1
L 254015_B_35,14:33:19,14:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_36,14:45:00,14:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_36,14:48:19,14:48:19,MIHOUBI,2
L 254015_B_36,14:45:00,14:45:00,MIHOUBI,1
L 254015_B_36,14:48:19,14:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_37,15:00:00,15:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_37,15:03:19,15:03:19,MIHOUBI,2
L 254015_B_37,15:00:00,15:00:00,MIHOUBI,1
L 254015_B_37,15:03:19,15:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_38,15:15:00,15:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_38,15:18:19,15:18:19,MIHOUBI,2
L 254015_B_38,15:15:00,15:15:00,MIHOUBI,1
L 254015_B_38,15:18:19,15:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_39,15:30:00,15:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_39,15:33:19,15:33:19,MIHOUBI,2
L 254015_B_39,15:30:00,15:30:00,MIHOUBI,1
L 254015_B_39,15:33:19,15:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_40,15:45:00,15:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_40,15:48:19,15:48:19,MIHOUBI,2
L 254015_B_40,15:45:00,15:45:00,MIHOUBI,1
L 254015_B_40,15:48:19,15:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_41,16:00:00,16:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_41,16:03:19,16:03:19,MIHOUBI,2
L 254015_B_41,16:00:00,16:00:00,MIHOUBI,1
L 254015_B_41,16:03:19,16:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_42,16:15:00,16:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_42,16:18:19,16:18:19,MIHOUBI,2
L 254015_B_42,16:15:00,16:15:00,MIHOUBI,1
L 254015_B_42,16:18:19,16:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_43,16:30:00,16:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_43,16:33:19,16:33:19,MIHOUBI,2
L 254015_B_43,16:30:00,16:30:00,MIHOUBI,1
L 254015_B_43,16:33:19,16:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_44,16:45:00,16:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_44,16:48:19,16:48:19,MIHOUBI,2
L 254015_B_44,16:45:00,16:45:00,MIHOUBI,1
L 254015_B_44,16:48:19,16:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_45,17:00:00,17:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_45,17:03:19,17:03:19,MIHOUBI,2
L 254015_B_45,17:00:00,17:00:00,MIHOUBI,1
L 254015_B_45,17:03:19,17:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_46,17:15:00,17:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_46,17:18:19,17:18:19,MIHOUBI,2
L 254015_B_46,17:15:00,17:15:00,MIHOUBI,1
L 254015_B_46,17:18:19,17:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_47,17:30:00,17:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_47,17:33:19,17:33:19,MIHOUBI,2
L 254015_B_47,17:30:00,17:30:00,MIHOUBI,1
L 254015_B_47,17:33:19,17:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_48,17:45:00,17:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_48,17:48:19,17:48:19,MIHOUBI,2
L 254015_B_48,17:45:00,17:45:00,MIHOUBI,1
L 254015_B_48,17:48:19,17:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_49,18:00:00,18:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_49,18:03:19,18:03:19,MIHOUBI,2
L 254015_B_49,18:00:00,18:00:00,MIHOUBI,1
L 254015_B_49,18:03:19,18:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_50,18:15:00,18:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_50,18:18:19,18:18:19,MIHOUBI,2
L 254015_B_50,18:15:00,18:15:00,MIHOUBI,1
L 254015_B_50,18:18:19,18:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_51,18:30:00,18:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_51,18:33:19,18:33:19,MIHOUBI,2
L 254015_B_51,18:30:00,18:30:00,MIHOUBI,1
L 254015_B_51,18:33:19,18:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_52,18:45:00,18:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_52,18:48:19,18:48:19,MIHOUBI,2
L 254015_B_52,18:45:00,18:45:00,MIHOUBI,1
L 254015_B_52,18:48:19,18:48:19,ZIGHOUD_YOUCEF,2
L 254015_F_53,19:00:00,19:00:00,ZIGHOUD_YOUCEF,1
L 254015_F_53,19:03:19,19:03:19,MIHOUBI,2
L 254015_B_53,19:00:00,19:00:00,MIHOUBI,1
L 254015_B_53,19:03:19,19:03:19,ZIGHOUD_YOUCEF,2
L 254015_F_54,19:15:00,19:15:00,ZIGHOUD_YOUCEF,1
L 254015_F_54,19:18:19,19:18:19,MIHOUBI,2
L 254015_B_54,19:15:00,19:15:00,MIHOUBI,1
L 254015_B_54,19:18:19,19:18:19,ZIGHOUD_YOUCEF,2
L 254015_F_55,19:30:00,19:30:00,ZIGHOUD_YOUCEF,1
L 254015_F_55,19:33:19,19:33:19,MIHOUBI,2
L 254015_B_55,19:30:00,19:30:00,MIHOUBI,1
L 254015_B_55,19:33:19,19:33:19,ZIGHOUD_YOUCEF,2
L 254015_F_56,19:45:00,19:45:00,ZIGHOUD_YOUCEF,1
L 254015_F_56,19:48:19,19:48:19,MIHOUBI,2
L 254015_B_56,19:45:00,19:45:00,MIHOUBI,1
L 254015_B_56,19:48:19,19:48:19,ZIGHOUD_YOUCEF,2
L 254016_F_1,06:00:00,06:00:00,ZIGHOUD_YOUCEF,1
L 254016_F_1,06:03:19,06:03:19,KASRNADJA,2
L 254016_B_1,06:00:00,06:00:00,KASRNADJA,1
L 254016_B_1,06:03:19,06:03:19,ZIGHOUD_YOUCEF,2
L 254016_F_2,06:15:00,06:15:00,ZIGHOUD_YOUCEF,1
L 254016_F_2,06:18:19,06:18:19,KASRNADJA,2
L 254016_B_2,06:15:00,06:15:00,KASRNADJA,1
L 254016_B_2,06:18:19,06:18:19,ZIGHOUD_YOUCEF,2
L 254016_F_3,06:30:00,06:30:00,ZIGHOUD_YOUCEF,1
L 254016_F_3,06:33:19,06:33:19,KASRNADJA,2
L 254016_B_3,06:30:00,06:30:00,KASRNADJA,1
L 254016_B_3,06:33:19,06:33:19,ZIGHOUD_YOUCEF,2
L 254016_F_4,06:45:00,06:45:00,ZIGHOUD_YOUCEF,1
L 254016_F_4,06:48:19,06:48:19,KASRNADJA,2
L 254016_B_4,06:45:00,06:45:00,KASRNADJA,1
L 254016_B_4,06:48:19,06:48:19,ZIGHOUD_YOUCEF,2
L 254016_F_5,07:00:00,07:00:00,ZIGHOUD_YOUCEF,1
L 254016_F_5,07:03:19,07:03:19,KASRNADJA,2
L 254016_B_5,07:00:00,07:00:00,KASRNADJA,1
L 254016_B_5,07:03:19,07:03:19,ZIGHOUD_YOUCEF,2
L 254016_F_6,07:15:00,07:15:00,ZIGHOUD_YOUCEF,1
L 254016_F_6,07:18:19,07:18:19,KASRNADJA,2
L 254016_B_6,07:15:00,07:15:00,KASRNADJA,1
L 254016_B_6,07:18:19,07:18:19,ZIGHOUD_YOUCEF,2
L 254016_F_7,07:30:00,07:30:00,ZIGHOUD_YOUCEF,1
L 254016_F_7,07:33:19,07:33:19,KASRNADJA,2
L 254016_B_7,07:30:00,07:30:00,KASRNADJA,1
L 254016_B_7,07:33:19,07:33:19,ZIGHOUD_YOUCEF,2
L 254016_F_8,07:45:00,07:45:00,ZIGHOUD_YOUCEF,1
L 254016_F_8,07:48:19,07:48:19,KASRNADJA,2
L 254016_B_8,07:45:00,07:45:00,KASRNADJA,1
L 254016_B_8,07:48:19,07:48:19,ZIGHOUD_YOUCEF,2
L 254016_F_9,08:00:00,08:00:00,ZIGHOUD_YOUCEF,1
L 254016_F_9,08:03:19,08:03:19,KASRNADJA,2
L 254016_B_9,08:00:00,08:00:00,KASRNADJA,1
L 254016_B_9,08:03:19,08:03:19,ZIGHOUD_YOUCEF,2
